,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
GMBZK240-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.9999,Psychodidae,Formicidae,0.0183,,Pseudococcus,0.0130,,Pseudococcus comstocki,0.0129
GMBZP429-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.9249,Cecidomyiidae,Cecidomyiidae,0.7979,,Oecetis,0.0038,,Oecetis inconspicua,0.0038
GMBZP477-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Tenebrionidae,Scirtidae,0.0205,,Contacyphon,0.0205,,Cinara pruinosa,0.0037
GMBZN338-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8588,Sciaridae,Sciaridae,0.0010,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZP423-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,0.0475,,Megaselia latifemorata,0.0475
GMBZN305-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,0.9999,,Thaumatomyia,0.0036,,Thaumatomyia bistriata,0.0036
GMBZP302-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteralobia,0.0950,,Asteralobia soyogo,0.0949
GMBZP327-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.2261,,Corynoptera minima,0.0008
GMBZJ225-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cixiidae,Fulgoridae,0.0364,,Pyrops,0.0013,,Pyrops candelaria,0.0013
GMBZP291-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9999,Cecidomyiidae,Cecidomyiidae,0.9994,,Lestodiplosis,0.0104,,Lestodiplosis sp. 1 NPH-2020,0.0104
GMBZP315-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.9385,,Lestodiplosis sp. 1 NPH-2020,0.9385
GMBZP204-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.5844,,Asteromyia carbonifera,0.4654
GMBZN295-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8588,Sciaridae,Sciaridae,0.0010,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZV199-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9886,Phoridae,Phoridae,0.2348,,Wood62,0.0002,,Wood62 Janzen7659,0.0002
GMBZP362-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9376,,Tarnania,0.0009,,Tarnania tarnanii,0.0009
GMBZK277-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0064,,Lestodiplosis sp. 1 NPH-2020,0.0042
GMBZP292-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8588,Sciaridae,Sciaridae,0.0010,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZP294-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9994,,Culicoides,0.0035,,Culicoides jacobsoni,0.0035
GMBZN363-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.2987,Sciaridae,Sciaridae,0.0040,,Cosmosciara,0.0040,,Trypoxylon attenuatum,0.0029
GMBZP339-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.1473,,Corynoptera minima,0.0006
GMBZN168-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Ichneumonidae,Ichneumonidae,1.0000,,Stenomacrus,0.0318,,Plectiscus Malaise1594,0.0260
GMBZP319-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.6213,,Asteromyia carbonifera,0.6213
GMBZJ214-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Aleyrodidae,Aleyrodidae,0.9764,,Aleurodicus,0.7260,,Aleurodicus dispersus,0.0151
GMBZV208-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Pollenia,0.0021,,Pollenia rudis,0.0021
GMBZO083-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8588,Sciaridae,Sciaridae,0.0010,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZK066-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0310,,Cystiphora taraxaci,0.0310
GMBZN049-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9998,Crematogaster carinata,Crematogaster carinata,0.9979
GMBZP384-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0310,,Cystiphora taraxaci,0.0310
GMBZF715-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.0748,Cecidomyiidae,Diaspididae,0.0015,,Aspidiotus,0.0015,,Aspidiotus nerii,0.0015
GMBZP252-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.0010,,Dasyhelea turficola,0.0010
GMBZP333-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0332,,Corynoptera minima,0.0007
GMBZP276-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.9958,,Culicoides pulicaris,0.0223
GMBZP312-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,Psychoda,Psychoda,0.9997,,Psychoda phalaenoides,0.0050
GMBZJ231-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,1.0000,,Xestocephalus,0.9792,,Xestocephalus fulvocapitatus,0.3759
GMBZP289-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0232,,Vitisiella brevicauda,0.0232
GMBZV067-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0225,,Bradysia tilicola,0.0013
GMBZV219-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8588,Sciaridae,Sciaridae,0.0010,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZK254-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Pitydiplosis,0.0489,,Pitydiplosis puerariae,0.0483
GMBZP427-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9085,Sciaridae,Sciaridae,0.2202,,Bradysia,0.2202,,Cerura vinula,0.0223
GMBZV198-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,0.9992,,Tarnania tarnanii,0.0008
GMBZK235-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9974,Sciaridae,Braconidae,0.0048,,Chetogena,0.0045,,Chetogena parvipalpis,0.0045
GMMBD734-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.1474,,Sympycnus,0.0023,,Sympycnus lineatus,0.0023
GMMBA449-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Aedes,0.0109,,Aedes communis,0.0109
GMMBF514-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Peyerimhoffia,0.1338,,Bradysia nitidicollis,0.0013
GMBZP361-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.0037,,Culicoides pulicaris,0.0037
GMBZD411-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Pitydiplosis,0.0619,,Pitydiplosis puerariae,0.0610
GMMBA588-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,0.9983,,Psychoda phalaenoides,0.0300
GMMBG239-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Lycoriella,0.0080,,Scatopsciara fera,0.0011
GMMBG1665-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Pitydiplosis,0.0071,,Pitydiplosis puerariae,0.0070
GMBZH215-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0091,,Cystiphora taraxaci,0.0091
GMBZL138-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Camptochaeta,0.3065,,Claustropyga refrigerata,0.0003
GMMBA611-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.2559,,Vitisiella brevicauda,0.2553
GMMBC406-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,1.0000,,Psychoda alternata,0.0091
GMMBI272-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0593,,Dicranomyia,0.0056,,Dicranomyia sp.,0.0014
GMMBF190-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Curculionidae,Curculionidae,0.9885,Euplatypus,Euplatypus,0.0058,,Euplatypus sp. 3YB,0.0057
GMBZF350-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.0517,,Culicoides pulicaris,0.0016
GMMBC367-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.5785,,Culicoides circumscriptus,0.0053
GMMBC672-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.6312,,Culicoides circumscriptus,0.0157
GMMBF529-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.7280,Sciaridae,Psychodidae,0.0054,,Psychoda,0.0054,,Psychoda sp. 11GMK,0.0054
GMBZB259-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9959,Cecidomyiidae,Cecidomyiidae,0.9959,,Asteromyia,0.0293,,Asteromyia modesta,0.0293
GMBZP412-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Argyria,0.0004,,Argyria centrifugensDHJ02,0.0004
GMMBC683-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.3010,,Vitisiella brevicauda,0.3007
GMBZC145-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.8094,Sciaridae,Thripidae,0.0017,,Thrips,0.0017,,Thrips palmi,0.0017
GMMBB587-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.9429,,Trichosia confusa,0.0026
GMMBG641-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.9969,,Bradysia peraffinis,0.0010
GMMBI105-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Ephydridae,0.0039,,Philygria,0.0009,,Cheilotrichia stigmatica,0.0003
GMMBD424-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.7593,,Dasyhelea,0.6277,,Tarnania tarnanii,0.0102
GMBZC126-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.9335,Sciaridae,Sciaridae,0.0014,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMBZG135-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0143,,Cystiphora taraxaci,0.0143
GMMBC326-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.6525,,Culicoides circumscriptus,0.0168
GMMBC380-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.6312,,Culicoides circumscriptus,0.0157
GMMBI231-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.1108,,Dicranomyia,0.0028,,Dicranomyia sp.,0.0007
GMBZE132-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Braconidae,Braconidae,1.0000,Glyptapanteles,Glyptapanteles,1.0000,,Glyptapanteles sureshnaiki,0.7527
GMBZB412-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.2971,,Lestodiplosis sp. 1 NPH-2020,0.2971
GMBZB628-16,Insecta,Insecta,1.0000,Orthoptera,Orthoptera,0.9822,,Acrididae,0.0007,,Chorthippus,0.0007,,Chorthippus binotatus,0.0006
GMBZC133-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0237,,Asteromyia carbonifera,0.0237
GMBZC203-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0012,,Culicoides victoriae,0.0012
GMMBA539-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Aedes,0.0109,,Aedes communis,0.0109
GMBZC066-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.5522,,Asteromyia carbonifera,0.5522
GMBZM711-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Braconidae,Braconidae,1.0000,Heterospilus,Heterospilus,0.9991,,Heterospilus sp.,0.9609
GMBZC091-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0488,,Culicoides grisescens,0.0004
GMBZP354-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0995,,Cystiphora taraxaci,0.0994
GMBZC157-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.1375,,Vitisiella brevicauda,0.1371
GMMBA409-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.6036,Sciaridae,Psychodidae,0.0069,,Psychoda,0.0069,,Psychoda sp. 11GMK,0.0069
GMMBF513-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,0.9759,,Megaselia lucifrons,0.3926
GMMBF524-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9668,Cecidomyiidae,Tineidae,0.0004,,Acrolophus,0.0004,,Acrolophus BioLep451,0.0004
GMMBG159-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.9987,,Bradysia browni,0.0168
GMMBA523-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.3061,,Dasyhelea modesta,0.0021
GMMBG1737-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,Asteromyia,Pitydiplosis,0.0124,,Pitydiplosis puerariae,0.0122
GMMBC362-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0390,,Lestodiplosis sp. 1 NPH-2020,0.0390
GMBZB213-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.5905,,Asteromyia carbonifera,0.1602
GMBZB582-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,1.0000,Entomobryidae,Entomobryidae,0.0058,,Orchesella,0.0058,,Orchesella cincta,0.0058
GMBZH198-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Mycetophilidae,Mycetophilidae,0.7944,,Tarnania,0.0008,,Tarnania tarnanii,0.0008
GMBZF460-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,0.9999,,Psychoda,0.5678,,Psychoda gemina,0.0101
GMBZF500-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.9998,Cecidomyiidae,Aphididae,0.0018,,Cinara,0.0018,,Cinara nimbata,0.0018
GMMBA451-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.6035,,Vitisiella brevicauda,0.6030
GMMBG638-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.8910,Sciaridae,Psychodidae,0.0067,,Psychoda,0.0067,,Psychoda sp. 11GMK,0.0067
GMBZF386-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9969,Cecidomyiidae,Cecidomyiidae,0.9969,,Asteromyia,0.4192,,Asteromyia modesta,0.0248
GMBZH333-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,0.9667,Entomobryidae,Entomobryidae,0.9667,,Tullbergia,0.0092,,Dicyrtoma maculosa,0.0021
GMMBC711-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.0225,,Scatopsciara fera,0.0025
GMMBD052-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Cosmopterigidae,Oecophoridae,0.1032,,Heliconius,0.0352,,Heliconius melpomene,0.0298
GMMBC716-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.1115,,Culicoides circumscriptus,0.0260
GMMBG1626-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0089,,Asteromyia carbonifera,0.0089
GMMBG661-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Rhopalopterum,0.0151,,Bryomyia producta,0.0023
GMBZK464-16,Arachnida,Arachnida,0.9998,Mesostigmata,Trombidiformes,0.3082,,Diogenidae,0.0015,,Calcinus,0.0015,,Calcinus hazletti,0.0015
GMMBG841-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.9997,,Bradysia radicum,0.0655
GMMBF482-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0187,,Caridina typus,0.0011
GMMBI148-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0030,,Philygria,0.0007,,Cheilotrichia stigmatica,0.0007
GMMBC704-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Scatopsciara,0.0225,,Scatopsciara fera,0.0025
GMMBI266-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0507,,Rhamphomyia,0.0089,,Hydrellia notata,0.0011
GMMBG470-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Drosophilidae,Drosophilidae,1.0000,,Drosophila,0.9658,,Drosophila suzukii,0.0030
GMMBI176-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0670,,Dicranomyia,0.0056,,Dicranomyia sp.,0.0015
GMBZG140-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Mycetophilidae,Mycetophilidae,0.9854,,Tarnania,0.0014,,Tarnania tarnanii,0.0014
GMBZJ187-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Pseudolycoriella,0.7582,,Pseudolycoriella brunnea,0.0386
GMBZM583-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9954,Cecidomyiidae,Cecidomyiidae,0.9954,,Asteralobia,0.0020,,Asteralobia soyogo,0.0020
GMMBG748-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.9995,Cecidomyiidae,Apidae,0.0062,,Calathusa,0.0016,,Calathusa ischnodes,0.0016
GMBZF403-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Psectrocladius,0.0529,,Psectrocladius sordidellus,0.0529
GMBZP328-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.2169,,Vitisiella brevicauda,0.2169
GMMBD540-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.4369,,Dasyhelea modesta,0.0048
GMMBI374-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia lutea,0.0593
GMBZG078-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9880,Phoridae,Hesperiidae,0.0068,,Udranomia,0.0068,,Udranomia sallydaleyae,0.0068
GMBZL281-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,0.9996,,Cystiphora,0.0271,,Cystiphora taraxaci,0.0271
GMMBA380-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.6035,,Vitisiella brevicauda,0.6030
GMBZF716-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0091,,Cystiphora taraxaci,0.0091
GMBZH172-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9998,Sciaridae,Sciaridae,0.9998,,Cantharis,0.0002,,Cantharis rufa,0.0002
GMBZC196-16,Insecta,Insecta,1.0000,Diptera,Hemiptera,0.9335,Sciaridae,Sciaridae,0.0014,Hyperlasion,Cinara,0.0007,,Cinara pseudotaxifoliae,0.0007
GMMBF280-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Dryinidae,Apidae,0.0010,,Nomada,0.0010,,Nomada flavoguttata,0.0010
GMMBF304-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Braconidae,Braconidae,1.0000,Cotesia,Apanteles,0.0532,,Apanteles javiercontrerasi,0.0532
GMMBG683-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Polypedilum,0.9575,,Polypedilum sp.,0.0040
GMBZB585-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,1.0000,Entomobryidae,Entomobryidae,1.0000,,Entomobrya,0.9992,,Orchesella villosa,0.0020
GMMBC644-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0307,,Culicoides circumscriptus,0.0070
GMBZC096-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0830,,Vitisiella brevicauda,0.0829
GMBZH256-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0032,,Lestodiplosis sp. 1 NPH-2020,0.0032
GMMBD392-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,Forcipomyia,Forcipomyia,0.0371,,Mycomya nitida,0.0000
GMMBC371-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.7517,,Culicoides circumscriptus,0.0067
GMMBG1750-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.9017,,Asteromyia carbonifera,0.5989
GMBZC210-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.1275,,Forcipomyia bipunctata,0.0005
GMMBG1283-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9999,,Atrichopogon,0.0032,,Atrichopogon levis,0.0032
GMMBG229-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Lycoriella,0.0080,,Scatopsciara fera,0.0011
GMMBI290-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia lucifrons,0.0005
GMBZB601-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,1.0000,Entomobryidae,Entomobryidae,0.9993,,Lepidocyrtus,0.0479,,Lepidocyrtus lignorum,0.0187
GMBZF327-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0230,,Cystiphora taraxaci,0.0230
GMMBG996-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0768,,Cystiphora taraxaci,0.0768
GMBZV137-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0039,,Cystiphora taraxaci,0.0039
GMMBD1029-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,chiroJanzen01,0.0359,,chiroJanzen01 Janzen01,0.0359
GMMBD317-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0307,,Culicoides circumscriptus,0.0070
GMMBD551-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,0.9977,,Megaselia losangelensis,0.0004
GMBZB639-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0496,,Cystiphora taraxaci,0.0296
