,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
GMBZM605-16,Insecta,Insecta,0.95,Hemiptera,Hemiptera,0.8,Aleyrodidae,Aleyrodidae,0.8,,Aleurodicus,0.8,,Aleurodicus dispersus,0.78
GMBZN063-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,0.48,,Camponotus repens,0.47
GMBZN220-16,Insecta,Insecta,0.49,Diptera,Diptera,0.33,Ceratopogonidae,Limoniidae,0.3,,Dicranomyia,0.3,,Dicranomyia sp.,0.3
GMBZN330-16,Insecta,Insecta,0.97,Diptera,Diptera,0.9,Ceratopogonidae,Limoniidae,0.56,,Dicranomyia,0.56,,Dicranomyia sp.,0.56
GMBZO026-16,Insecta,Insecta,0.87,Coleoptera,Coleoptera,0.57,Throscidae,Curculionidae,0.57,,Trigonopterus,0.57,,Trigonopterus sp.,0.57
GMBZP219-16,Insecta,Insecta,0.92,Diptera,Diptera,0.88,Sciaridae,Sciaridae,0.65,,Corynoptera,0.24,,Corynoptera tridentata,0.23
GMBZP316-16,Insecta,Insecta,0.84,Diptera,Hymenoptera,0.58,Cecidomyiidae,Vespidae,0.21,,Ropalidia,0.21,,Ropalidia sp.,0.21
GMBZP327-16,Insecta,Insecta,0.83,Diptera,Diptera,0.76,Sciaridae,Sciaridae,0.6,,Corynoptera,0.25,,Corynoptera tridentata,0.21
GMBZP491-16,Insecta,Chilopoda,0.36,Hemiptera,Scolopendromorpha,0.36,Derbidae,Scolopendridae,0.36,,Scolopendra,0.36,,Scolopendra subspinipes,0.36
GMBZV097-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Hybotidae,Limoniidae,0.94,,Dicranomyia,0.94,,Dicranomyia sp.,0.94
GMBZV154-16,Insecta,Insecta,0.99,Diptera,Diptera,0.96,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.95,,Asteromyia carbonifera,0.8
GMBZX257-16,Insecta,Insecta,0.91,Diptera,Diptera,0.79,Ceratopogonidae,Limoniidae,0.39,,Dicranomyia,0.39,,Dicranomyia sp.,0.39
GMMBB466-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Cecidomyiidae,Cecidomyiidae,1.0,,Asteromyia,1.0,,Asteromyia modesta,0.71
GMMBB479-16,Insecta,Insecta,1.0,Diptera,Diptera,0.86,Cecidomyiidae,Cecidomyiidae,0.84,,Asteromyia,0.76,,Asteromyia carbonifera,0.58
GMMBC529-16,Insecta,Insecta,0.83,Diptera,Hymenoptera,0.36,Cecidomyiidae,Vespidae,0.2,,Ropalidia,0.2,,Ropalidia sp.,0.2
GMMBC591-16,Insecta,Insecta,0.83,Diptera,Hymenoptera,0.59,Phoridae,Formicidae,0.55,,Tetramorium,0.34,,Tetramorium sp.,0.34
GMMBC755-16,Insecta,Insecta,0.98,Diptera,Diptera,0.95,Ceratopogonidae,Limoniidae,0.77,,Dicranomyia,0.77,,Dicranomyia sp.,0.77
GMMBD1058-16,Insecta,Insecta,0.74,Diptera,Diptera,0.7,Ceratopogonidae,Limoniidae,0.66,,Dicranomyia,0.66,,Dicranomyia sp.,0.66
GMMBD1183-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Lauxaniidae,Limoniidae,0.68,,Dicranomyia,0.68,,Dicranomyia sp.,0.68
GMMBD474-16,Insecta,Insecta,0.95,Diptera,Diptera,0.87,Ceratopogonidae,Limoniidae,0.6,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
GMMBD606-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.76,,Dicranomyia,0.76,,Dicranomyia sp.,0.76
GMMBD818-16,Insecta,Insecta,0.9,Diptera,Diptera,0.84,Ceratopogonidae,Limoniidae,0.68,,Dicranomyia,0.67,,Dicranomyia sp.,0.67
GMMBD833-16,Insecta,Insecta,0.99,Diptera,Diptera,0.97,Asteiidae,Syrphidae,0.47,,Copestylum,0.47,,Copestylum sp.,0.47
GMMBD869-16,Insecta,Insecta,0.98,Diptera,Diptera,0.92,Ceratopogonidae,Limoniidae,0.71,,Dicranomyia,0.71,,Dicranomyia sp.,0.71
GMMBD966-16,Insecta,Insecta,0.95,Diptera,Diptera,0.82,Ceratopogonidae,Limoniidae,0.43,,Dicranomyia,0.43,,Dicranomyia sp.,0.43
GMMBD976-16,Insecta,Insecta,0.96,Diptera,Diptera,0.93,Ceratopogonidae,Limoniidae,0.57,,Dicranomyia,0.57,,Dicranomyia sp.,0.57
GMMBE297-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus rugocapitus,Dolichoderus rugocapitus,1.0
GMMBE568-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Apatelodidae,0.93,,Apatelodes,0.93,,Apatelodes sp.,0.93
GMMBE578-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,,Saturniidae,0.44,,Hylesia,0.38,,Hylesia sp.,0.38
GMMBF148-16,Insecta,Insecta,0.91,Coleoptera,Lepidoptera,0.63,,Apatelodidae,0.41,,Apatelodes,0.41,,Apatelodes sp.,0.41
GMMBF434-16,Insecta,Insecta,0.97,Diptera,Diptera,0.94,Sciaridae,Limoniidae,0.56,Pseudolycoriella,Dicranomyia,0.56,,Dicranomyia sp.,0.56
GMMBF536-16,Insecta,Insecta,0.97,Diptera,Diptera,0.94,Sciaridae,Limoniidae,0.56,Pseudolycoriella,Dicranomyia,0.56,,Dicranomyia sp.,0.56
GMMBG1026-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Psychodidae,Syrphidae,0.48,,Copestylum,0.48,,Copestylum sp.,0.48
GMMBG1256-16,Insecta,Insecta,0.83,Diptera,Hymenoptera,0.48,Cecidomyiidae,Vespidae,0.19,,Ropalidia,0.19,,Ropalidia sp.,0.19
GMMBG1578-16,Insecta,Insecta,1.0,Diptera,Diptera,0.89,Cecidomyiidae,Cecidomyiidae,0.88,,Asteromyia,0.68,,Asteromyia modesta,0.43
GMMBG166-16,Insecta,Insecta,0.98,Diptera,Diptera,0.95,Stratiomyidae,Limoniidae,0.53,,Dicranomyia,0.53,,Dicranomyia sp.,0.53
GMMBG1747-16,Insecta,Insecta,1.0,Diptera,Diptera,0.8,Cecidomyiidae,Cecidomyiidae,0.8,,Asteromyia,0.49,,Asteromyia carbonifera,0.49
GMMBI108-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.76,,Dicranomyia,0.76,,Dicranomyia sp.,0.76
GMMBI360-16,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Ephydridae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
GMBZA085-16,Insecta,Insecta,0.88,Diptera,Diptera,0.73,Ceratopogonidae,Limoniidae,0.51,,Dicranomyia,0.5,,Dicranomyia sp.,0.5
GMBZA096-16,Insecta,Insecta,0.99,Diptera,Diptera,0.59,Cecidomyiidae,Cecidomyiidae,0.55,,Asteromyia,0.51,,Asteromyia carbonifera,0.38
GMBZA127-16,Insecta,Insecta,0.99,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.78,,Dicranomyia,0.78,,Dicranomyia sp.,0.78
GMBZA243-16,Insecta,Chilopoda,0.25,Diptera,Scolopendromorpha,0.25,Sciaridae,Scolopendridae,0.25,,Scolopendra,0.25,,Scolopendra subspinipes,0.25
GMBZB261-16,Insecta,Insecta,0.98,Diptera,Diptera,0.97,Ceratopogonidae,Limoniidae,0.92,,Dicranomyia,0.92,,Dicranomyia sp.,0.92
GMBZB373-16,Insecta,Insecta,0.63,Diptera,Diptera,0.41,Ceratopogonidae,Limoniidae,0.31,,Dicranomyia,0.31,,Dicranomyia sp.,0.31
GMBZC162-16,Insecta,Insecta,0.99,Diptera,Diptera,0.97,Ceratopogonidae,Limoniidae,0.91,,Dicranomyia,0.91,,Dicranomyia sp.,0.91
GMBZC168-16,Insecta,Insecta,0.99,Diptera,Diptera,0.9,Cecidomyiidae,Cecidomyiidae,0.9,,Asteromyia,0.84,,Asteromyia carbonifera,0.77
GMBZC392-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Tetramorium,0.86,,Tetramorium sp.,0.86
GMBZC701-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,1.0,Entomobryidae,Entomobryidae,0.98,,Heteromurus,0.98,,Heteromurus nitidus,0.98
GMBZE134-16,Insecta,Insecta,0.98,Hymenoptera,Hymenoptera,0.98,Eulophidae,Pteromalidae,0.47,,Pteromalus,0.45,,Pteromalus phycidis,0.45
GMBZE183-16,Insecta,Insecta,0.91,Hemiptera,Hemiptera,0.74,,Delphacidae,0.73,,Ugyops,0.73,,Ugyops sp.,0.73
GMBZE238-16,Insecta,Malacostraca,0.47,Diptera,Isopoda,0.2,Ceratopogonidae,Stenasellidae,0.13,,Stenasellus,0.13,,Stenasellus virei,0.13
GMBZF355-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
GMBZF405-16,Insecta,Insecta,0.94,Diptera,Diptera,0.63,Ceratopogonidae,Limoniidae,0.24,,Dicranomyia,0.24,,Dicranomyia sp.,0.24
GMBZF509-16,Insecta,Insecta,1.0,Diptera,Diptera,0.78,Cecidomyiidae,Cecidomyiidae,0.78,,Asteromyia,0.67,,Asteromyia modesta,0.4
GMBZG083-16,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.42,,Dicranomyia,0.42,,Dicranomyia sp.,0.42
GMBZG100-16,Insecta,Insecta,0.98,Diptera,Diptera,0.86,Phoridae,Limoniidae,0.48,,Dicranomyia,0.48,,Dicranomyia sp.,0.48
GMBZG121-16,Insecta,Insecta,1.0,Diptera,Diptera,0.93,Dolichopodidae,Limoniidae,0.6,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
GMBZH286-16,Collembola,Insecta,0.42,Symphypleona,Coleoptera,0.38,Katiannidae,Curculionidae,0.38,,Trigonopterus,0.38,,Trigonopterus sp.,0.38
GMBZH340-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,0.97,Entomobryidae,Entomobryidae,0.73,,Heteromurus,0.73,,Heteromurus nitidus,0.73
GMBZH341-16,Collembola,Collembola,0.97,Entomobryomorpha,Entomobryomorpha,0.97,Entomobryidae,Entomobryidae,0.71,,Heteromurus,0.71,,Heteromurus nitidus,0.71
GMBZK061-16,Insecta,Insecta,1.0,Diptera,Diptera,0.89,Cecidomyiidae,Cecidomyiidae,0.88,,Asteromyia,0.67,,Asteromyia carbonifera,0.65
GMBZL184-16,Insecta,Insecta,0.81,Diptera,Diptera,0.52,Ceratopogonidae,Limoniidae,0.2,,Dicranomyia,0.2,,Dicranomyia sp.,0.2
GMBZL236-16,Insecta,Insecta,0.99,Diptera,Diptera,0.76,Cecidomyiidae,Cecidomyiidae,0.76,,Asteromyia,0.63,,Asteromyia carbonifera,0.55
GMBZL398-16,Insecta,Insecta,1.0,Diptera,Diptera,0.76,Cecidomyiidae,Cecidomyiidae,0.75,,Lestodiplosis,0.5,,Lestodiplosis juniperina,0.5
GMBZL441-16,Insecta,Insecta,0.71,Diptera,Diptera,0.57,Ceratopogonidae,Limoniidae,0.26,,Dicranomyia,0.26,,Dicranomyia sp.,0.26
GMBZM519-16,Insecta,Insecta,0.67,Diptera,Hymenoptera,0.41,Sciaridae,Vespidae,0.29,Hyperlasion,Ropalidia,0.29,,Ropalidia sp.,0.29
GMBZM606-16,Insecta,Chilopoda,0.35,Hemiptera,Scolopendromorpha,0.35,Cixiidae,Scolopendridae,0.35,,Scolopendra,0.35,,Scolopendra subspinipes,0.35
GMBZM617-16,Insecta,Insecta,0.67,Hemiptera,Hemiptera,0.43,Cixiidae,Delphacidae,0.43,,Ugyops,0.43,,Ugyops sp.,0.43
GMBZM629-16,Insecta,Chilopoda,0.28,Hemiptera,Scolopendromorpha,0.28,Cicadellidae,Scolopendridae,0.28,,Scolopendra,0.28,,Scolopendra subspinipes,0.28
GMBZM646-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Apatelodidae,0.43,,Apatelodes,0.43,,Apatelodes sp.,0.43
GMBZN337-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.96,,Dicranomyia,0.96,,Dicranomyia sp.,0.96
GMBZP554-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,1.0,Entomobryidae,Entomobryidae,0.94,,Heteromurus,0.94,,Heteromurus nitidus,0.94
GMBZV131-16,Insecta,Insecta,0.98,Diptera,Hymenoptera,0.61,Cecidomyiidae,Vespidae,0.4,,Ropalidia,0.4,,Ropalidia sp.,0.4
GMMBA422-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Psychodidae,Psychodidae,0.76,,Psychoda,0.76,,Psychoda satchelli,0.32
GMMBA497-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Limoniidae,0.62,,Dicranomyia,0.62,,Dicranomyia sp.,0.62
GMMBB652-16,Insecta,Insecta,0.94,Diptera,Diptera,0.87,Sciaridae,Syrphidae,0.24,,Copestylum,0.23,,Copestylum sp.,0.23
GMMBC393-16,Insecta,Insecta,0.66,Diptera,Coleoptera,0.29,Phoridae,Curculionidae,0.22,,Trigonopterus,0.22,,Trigonopterus sp.,0.22
GMMBC395-16,Insecta,Insecta,0.58,Diptera,Diptera,0.52,Ceratopogonidae,Limoniidae,0.46,,Dicranomyia,0.46,,Dicranomyia sp.,0.46
GMMBC573-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Cecidomyiidae,Cecidomyiidae,0.99,,Lestodiplosis,0.38,,Lestodiplosis juniperina,0.38
GMMBC595-16,Insecta,Malacostraca,0.32,Diptera,Isopoda,0.29,Sciaridae,Ligiidae,0.27,,Ligia,0.27,,Ligia occidentalis,0.27
GMMBC622-16,Insecta,Insecta,1.0,Diptera,Diptera,0.86,Cecidomyiidae,Cecidomyiidae,0.83,,Lestodiplosis,0.51,,Lestodiplosis juniperina,0.51
GMMBC646-16,Insecta,Insecta,0.98,Diptera,Hymenoptera,0.41,Cecidomyiidae,Vespidae,0.38,,Ropalidia,0.38,,Ropalidia sp.,0.38
GMMBD102-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus rugocapitus,Dolichoderus rugocapitus,1.0
GMMBD1025-16,Insecta,Insecta,0.99,Diptera,Diptera,0.94,Ceratopogonidae,Limoniidae,0.8,,Dicranomyia,0.8,,Dicranomyia sp.,0.8
GMMBD589-16,Insecta,Insecta,0.96,Diptera,Diptera,0.93,Ceratopogonidae,Limoniidae,0.71,,Dicranomyia,0.71,,Dicranomyia sp.,0.71
GMMBD607-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.65,,Dicranomyia,0.65,,Dicranomyia sp.,0.65
GMMBD659-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Ceratopogonidae,Limoniidae,0.88,,Dicranomyia,0.88,,Dicranomyia sp.,0.88
GMMBD814-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chloropidae,Syrphidae,0.53,,Copestylum,0.53,,Copestylum sp.,0.53
GMMBD903-16,Insecta,Insecta,0.98,Diptera,Diptera,0.88,Sciaridae,Sciaridae,0.66,,Corynoptera,0.37,,Corynoptera tridentata,0.36
GMMBD998-16,Insecta,Insecta,0.95,Diptera,Diptera,0.87,Ceratopogonidae,Limoniidae,0.6,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
GMMBE247-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus thoracicus,Dolichoderus rugocapitus,1.0
GMMBF256-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Pheidole,0.5,,Pheidole sp.,0.5
GMMBG1023-16,Insecta,Insecta,0.89,Diptera,Hymenoptera,0.55,Cecidomyiidae,Vespidae,0.48,,Ropalidia,0.48,,Ropalidia sp.,0.48
GMMBG1541-16,Insecta,Insecta,0.84,Diptera,Hymenoptera,0.49,Cecidomyiidae,Vespidae,0.2,,Ropalidia,0.2,,Ropalidia sp.,0.2
GMMBG1641-16,Insecta,Insecta,0.95,Diptera,Diptera,0.67,Cecidomyiidae,Limoniidae,0.47,,Dicranomyia,0.47,,Dicranomyia sp.,0.47
GMMBG747-16,Insecta,Insecta,0.79,Diptera,Diptera,0.45,Phoridae,Limoniidae,0.24,,Dicranomyia,0.24,,Dicranomyia sp.,0.24
GMMBG811-16,Insecta,Insecta,0.85,Diptera,Diptera,0.53,Sciaridae,Limoniidae,0.5,,Dicranomyia,0.5,,Dicranomyia sp.,0.5
GMMBG921-16,Insecta,Insecta,0.87,Diptera,Diptera,0.85,Sciaridae,Sciaridae,0.79,,Corynoptera,0.31,,Corynoptera tridentata,0.28
GMMBI135-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chloropidae,Chloropidae,0.71,,Malloewia,0.5,,Malloewia aequa,0.5
GMMBI145-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Phoridae,0.67,,Megaselia,0.67,,Megaselia ruficornis,0.34
GMMBI507-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.76,,Dicranomyia,0.76,,Dicranomyia sp.,0.76
GMMBI863-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Cecidomyiidae,Cecidomyiidae,0.97,,Asteromyia,0.54,,Asteromyia carbonifera,0.52
GMBZA176-16,Insecta,Insecta,0.78,Diptera,Diptera,0.73,Sciaridae,Sciaridae,0.65,,Corynoptera,0.51,,Corynoptera tridentata,0.38
GMBZA287-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZB224-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Lauxaniidae,Limoniidae,0.55,,Dicranomyia,0.55,,Dicranomyia sp.,0.55
GMBZB284-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.97,,Dicranomyia,0.97,,Dicranomyia sp.,0.97
GMBZB299-16,Insecta,Insecta,0.91,Diptera,Diptera,0.45,Sciaridae,Limoniidae,0.41,,Dicranomyia,0.41,,Dicranomyia sp.,0.41
GMBZB408-16,Insecta,Insecta,1.0,Diptera,Diptera,0.93,Cecidomyiidae,Cecidomyiidae,0.93,,Asteromyia,0.69,,Asteromyia carbonifera,0.55
GMBZC113-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Cecidomyiidae,Cecidomyiidae,0.98,,Asteromyia,0.85,,Asteromyia carbonifera,0.66
GMBZC260-16,Insecta,Chilopoda,0.28,Diptera,Scolopendromorpha,0.27,Sciaridae,Scolopendridae,0.27,Hyperlasion,Scolopendra,0.27,,Scolopendra subspinipes,0.27
GMBZE124-16,Insecta,Insecta,0.88,Hymenoptera,Hymenoptera,0.8,Scelionidae,Vespidae,0.39,,Ropalidia,0.39,,Ropalidia sp.,0.39
GMBZE129-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Braconidae,Braconidae,1.0,Glyptapanteles,Glyptapanteles,1.0,,Glyptapanteles sureshnaiki,1.0
GMBZE182-16,Insecta,Chilopoda,0.88,Hemiptera,Scolopendromorpha,0.88,Cixiidae,Scolopendridae,0.88,,Scolopendra,0.88,,Scolopendra subspinipes,0.88
GMBZF342-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Phoridae,Limoniidae,0.9,,Dicranomyia,0.9,,Dicranomyia sp.,0.9
GMBZF416-16,Insecta,Insecta,0.52,Diptera,Hymenoptera,0.27,Sciaridae,Vespidae,0.24,,Ropalidia,0.24,,Ropalidia sp.,0.24
GMBZF481-16,Insecta,Insecta,0.99,Diptera,Hymenoptera,0.48,Cecidomyiidae,Vespidae,0.4,,Ropalidia,0.4,,Ropalidia sp.,0.4
GMBZJ252-16,Collembola,Collembola,0.99,Entomobryomorpha,Entomobryomorpha,0.96,Entomobryidae,Isotomidae,0.55,,Folsomia,0.55,,Folsomia quadrioculata,0.55
GMBZK076-16,Insecta,Insecta,0.99,Diptera,Diptera,0.96,Ceratopogonidae,Limoniidae,0.7,,Dicranomyia,0.7,,Dicranomyia sp.,0.7
GMBZK111-16,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Hybotidae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
GMBZL122-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Milichiidae,Limoniidae,0.57,Paramyia,Dicranomyia,0.57,,Dicranomyia sp.,0.57
GMBZL257-16,Insecta,Insecta,1.0,Diptera,Diptera,0.9,Dolichopodidae,Limoniidae,0.6,,Dicranomyia,0.6,,Dicranomyia sp.,0.6
GMBZM092-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Tetramorium,0.75,,Tetramorium sp.,0.75
GMBZM170-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZM457-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Chironomidae,Chironomidae,0.76,,Polypedilum,0.74,,Polypedilum convictum,0.53
GMBZM652-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Depressariidae,Apatelodidae,0.45,,Apatelodes,0.45,,Apatelodes sp.,0.45
GMBZM666-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,1.0,Entomobryidae,Entomobryidae,0.87,,Heteromurus,0.87,,Heteromurus nitidus,0.87
GMBZN113-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZN370-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Cecidomyiidae,Cecidomyiidae,0.98,,Asteromyia,0.81,,Asteromyia carbonifera,0.78
GMBZP365-16,Insecta,Insecta,1.0,Diptera,Diptera,0.94,Cecidomyiidae,Cecidomyiidae,0.94,,Lestodiplosis,0.57,,Lestodiplosis juniperina,0.57
GMBZP395-16,Insecta,Insecta,0.71,Diptera,Coleoptera,0.3,Sciaridae,Curculionidae,0.3,,Trigonopterus,0.3,,Trigonopterus sp.,0.3
GMBZP440-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Cecidomyiidae,Cecidomyiidae,0.99,,Lestodiplosis,0.52,,Lestodiplosis juniperina,0.52
GMBZP529-16,Collembola,Collembola,0.96,Poduromorpha,Entomobryomorpha,0.96,,Entomobryidae,0.72,,Heteromurus,0.72,,Heteromurus nitidus,0.72
GMBZP541-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,0.99,Entomobryidae,Entomobryidae,0.6,,Heteromurus,0.6,,Heteromurus nitidus,0.6
GMBZV082-16,Insecta,Insecta,0.68,Diptera,Diptera,0.42,Ceratopogonidae,Limoniidae,0.39,,Dicranomyia,0.39,,Dicranomyia sp.,0.39
GMBZV214-16,Insecta,Insecta,1.0,Diptera,Diptera,0.9,Cecidomyiidae,Cecidomyiidae,0.9,,Asteromyia,0.89,,Asteromyia carbonifera,0.81
GMBZX175-16,Insecta,Insecta,0.82,Diptera,Diptera,0.25,Cecidomyiidae,Limoniidae,0.22,,Dicranomyia,0.22,,Dicranomyia sp.,0.22
GMMBB404-16,Insecta,Insecta,0.99,Diptera,Diptera,0.66,Cecidomyiidae,Cecidomyiidae,0.64,,Asteromyia,0.35,,Asteromyia carbonifera,0.25
GMMBB621-16,Insecta,Insecta,0.98,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.44,,Dicranomyia,0.44,,Dicranomyia sp.,0.44
GMMBC555-16,Insecta,Insecta,1.0,Diptera,Diptera,0.96,Ceratopogonidae,Limoniidae,0.9,,Dicranomyia,0.9,,Dicranomyia sp.,0.9
GMMBC713-16,Insecta,Insecta,0.7,Diptera,Diptera,0.67,Ceratopogonidae,Limoniidae,0.61,,Dicranomyia,0.61,,Dicranomyia sp.,0.61
GMMBD051-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Cosmopterigidae,Apatelodidae,0.68,,Apatelodes,0.68,,Apatelodes sp.,0.68
GMMBD079-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus rugocapitus,Dolichoderus rugocapitus,1.0
GMMBD1057-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.94,,Dicranomyia,0.94,,Dicranomyia sp.,0.94
GMMBD1191-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.9,,Dicranomyia,0.9,,Dicranomyia sp.,0.9
GMMBD1248-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Ceratopogonidae,Limoniidae,0.82,Forcipomyia,Dicranomyia,0.82,,Dicranomyia sp.,0.82
GMMBD1259-16,Insecta,Insecta,0.93,Diptera,Diptera,0.87,Ceratopogonidae,Limoniidae,0.69,,Dicranomyia,0.68,,Dicranomyia sp.,0.68
GMMBD1326-16,Insecta,Insecta,0.92,Diptera,Diptera,0.85,Ceratopogonidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
GMMBD349-16,Insecta,Insecta,0.94,Diptera,Diptera,0.87,Sciaridae,Limoniidae,0.28,,Dicranomyia,0.28,,Dicranomyia sp.,0.28
GMMBD454-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.72,,Dicranomyia,0.72,,Dicranomyia sp.,0.72
GMMBD632-16,Insecta,Insecta,0.97,Diptera,Diptera,0.83,Ceratopogonidae,Ceratopogonidae,0.42,Forcipomyia,Culicoides,0.42,,Culicoides huffi,0.4
GMMBD773-16,Insecta,Insecta,0.98,Diptera,Diptera,0.95,Ceratopogonidae,Limoniidae,0.63,,Dicranomyia,0.63,,Dicranomyia sp.,0.63
GMMBD859-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.82,,Dicranomyia,0.82,,Dicranomyia sp.,0.82
GMMBD970-16,Insecta,Insecta,0.86,Diptera,Diptera,0.81,Chironomidae,Chironomidae,0.53,,Cladopelma,0.28,,Cladopelma edwardsi,0.28
GMMBE422-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Mymaridae,Mymaridae,0.76,Gonatocerus,Ooctonus,0.7,,Ooctonus hemipterus,0.7
GMMBE528-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.98,,Apatelodidae,0.67,,Apatelodes,0.67,,Apatelodes sp.,0.67
GMMBE576-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,,Apatelodidae,0.71,,Apatelodes,0.71,,Apatelodes sp.,0.71
